2025/03/30 20:45;10
2025/03/30 20:45;20
2025/03/30 20:45;20
2025/03/30 20:45;30
2025/03/30 20:45;40
2025/03/30 20:45;25
2025/03/30 20:00;80
2025/03/30 20:00;50
2025/03/30 20:00;20
2025-06-16 21:48:18;30
2025-06-17 15:54:38;75.00
2025-06-17 15:54:43;96.00
2025-06-17 15:54:48;98.00
2025-06-17 15:54:53;98.00
2025-06-17 15:54:58;98.00
2025-06-17 15:55:03;98.00
2025-06-17 15:55:08;98.00
2025-06-17 15:55:13;95.00
2025-06-17 15:55:18;92.00
2025-06-17 15:55:23;90.00
2025-06-17 15:55:28;86.00
2025-06-17 15:55:34;83.00
2025-06-17 15:55:39;80.00
2025-06-17 15:55:44;77.00
2025-06-17 15:55:49;75.00
2025-06-17 15:55:54;73.00
2025-06-17 15:55:59;72.00
2025-06-17 15:56:04;71.00
2025-06-17 15:56:09;70.00
2025-06-17 15:56:14;70.00
2025-06-17 15:56:19;69.00
2025-06-17 15:56:25;69.00
2025-06-17 15:56:30;68.00
2025-06-17 15:56:35;68.00
2025-06-17 15:56:40;68.00
2025-06-17 15:56:45;68.00
2025-06-17 15:56:50;68.00
2025-06-17 15:56:55;68.00
2025-06-17 15:57:00;67.00
2025-06-17 15:57:05;67.00
2025-06-17 15:57:10;67.00
2025-06-17 15:57:15;67.00
2025-06-17 15:57:21;67.00
2025-06-17 15:57:26;67.00
2025-06-17 15:57:31;67.00
2025-06-17 15:57:36;66.00
2025-06-17 15:57:41;66.00
2025-06-17 15:57:46;66.00
2025-06-17 15:57:51;66.00
2025-06-17 15:57:56;66.00
2025-06-17 15:58:01;66.00
2025-06-17 15:58:06;66.00
2025-06-17 15:58:12;66.00
2025-06-17 15:58:17;67.00
2025-06-17 15:58:22;67.00
2025-06-17 15:58:27;67.00
2025-06-17 15:58:32;67.00
2025-06-17 15:58:37;67.00
2025-06-17 15:58:42;67.00
2025-06-17 15:58:47;67.00
2025-06-17 15:58:52;67.00
2025-06-17 15:58:57;67.00
2025-06-17 15:59:02;67.00
2025-06-17 15:59:08;67.00
2025-06-17 15:59:13;67.00
2025-06-17 15:59:18;67.00
2025-06-17 15:59:23;67.00
2025-06-17 15:59:28;67.00
2025-06-17 15:59:33;67.00
2025-06-17 15:59:38;67.00
2025-06-17 15:59:43;67.00
2025-06-17 15:59:48;67.00
2025-06-17 15:59:53;68.00
2025-06-17 15:59:59;68.00
2025-06-17 16:00:04;68.00
2025-06-17 16:00:09;68.00
2025-06-17 16:00:14;68.00
2025-06-17 16:00:19;68.00
2025-06-17 16:00:24;68.00
2025-06-17 16:00:29;68.00
2025-06-17 16:00:34;68.00
2025-06-17 16:00:39;68.00
2025-06-17 16:00:44;68.00
2025-06-17 16:00:49;68.00
2025-06-17 16:00:55;68.00
2025-06-17 16:01:00;68.00
2025-06-17 16:01:05;68.00
2025-06-17 16:01:10;68.00
2025-06-17 16:01:15;68.00
2025-06-17 16:01:20;68.00
2025-06-17 16:01:25;68.00
2025-06-17 16:01:30;68.00
2025-06-17 16:01:35;68.00
2025-06-17 16:01:40;68.00
2025-06-17 16:01:46;68.00
2025-06-17 16:01:51;68.00
2025-06-17 16:01:56;68.00
2025-06-17 16:02:01;68.00
2025-06-17 16:02:06;68.00
2025-06-17 16:02:11;68.00
2025-06-17 16:02:16;68.00
2025-06-17 16:02:21;68.00
2025-06-17 16:02:26;68.00
2025-06-17 16:02:31;68.00
2025-06-17 16:02:37;68.00
2025-06-17 16:02:42;68.00
2025-06-17 16:02:47;68.00
2025-06-17 16:02:52;68.00
2025-06-17 16:02:57;68.00
2025-06-17 16:03:02;68.00
2025-06-17 16:03:07;68.00
2025-06-17 16:03:12;68.00
2025-06-17 16:03:17;68.00
2025-06-17 16:03:22;68.00
2025-06-17 16:03:27;68.00
2025-06-17 16:03:33;68.00
2025-06-17 16:03:38;68.00
2025-06-17 16:03:43;68.00
2025-06-17 16:03:48;68.00
2025-06-17 16:03:53;68.00
2025-06-17 16:03:58;68.00
2025-06-17 16:04:03;68.00
2025-06-17 16:04:08;68.00
2025-06-17 16:04:13;68.00
2025-06-17 16:04:18;68.00
2025-06-17 16:04:58;68.00
2025-06-17 16:05:03;68.00
2025-06-17 16:05:08;68.00
2025-06-17 16:05:13;68.00
2025-06-17 16:05:18;72.00
2025-06-17 16:05:23;77.00
2025-06-17 16:05:28;80.00
2025-06-17 16:05:34;83.00
2025-06-17 16:05:39;87.00
2025-06-17 16:05:44;88.00
2025-06-17 16:05:49;89.00
2025-06-17 16:05:54;90.00
2025-06-17 16:05:59;90.00
2025-06-17 16:06:04;91.00
2025-06-17 16:06:09;91.00
2025-06-17 16:06:14;91.00
2025-06-17 16:06:19;91.00
2025-06-17 16:06:25;92.00
2025-06-17 16:06:30;91.00
2025-06-17 16:06:35;91.00
2025-06-17 16:06:40;90.00
2025-06-17 16:06:45;89.00
2025-06-17 16:06:50;87.00
2025-06-17 16:06:55;86.00
2025-06-17 16:07:00;87.00
2025-06-17 16:07:05;90.00
2025-06-17 16:07:10;90.00
2025-06-17 16:07:16;88.00
2025-06-17 16:07:21;88.00
2025-06-17 16:07:26;88.00
2025-06-17 16:07:31;87.00
2025-06-17 16:07:36;84.00
2025-06-17 16:07:41;83.00
2025-06-17 16:07:46;83.00
2025-06-17 16:07:51;87.00
2025-06-17 16:07:56;86.00
2025-06-17 16:08:01;81.00
2025-06-17 16:08:06;78.00
2025-06-17 16:08:12;75.00
2025-06-17 16:08:17;71.00
2025-06-17 16:08:22;70.00
2025-06-17 16:08:27;69.00
2025-06-17 16:08:32;67.00
2025-06-17 16:08:37;67.00
2025-06-17 16:08:42;66.00
2025-06-17 16:08:47;65.00
2025-06-17 16:08:52;64.00
2025-06-17 16:08:57;64.00
2025-06-17 16:09:03;63.00
2025-06-17 16:09:08;63.00
2025-06-17 16:09:13;63.00
2025-06-17 16:09:18;62.00
2025-06-17 16:09:23;62.00
2025-06-17 16:09:28;62.00
2025-06-17 16:09:33;62.00
2025-06-17 16:09:38;62.00
2025-06-17 16:09:43;62.00
2025-06-17 16:09:48;62.00
2025-06-17 16:09:53;62.00
2025-06-17 16:09:59;62.00
2025-06-17 16:10:04;63.00
2025-06-17 16:10:09;62.00
2025-06-17 16:10:14;63.00
2025-06-17 16:10:19;63.00
2025-06-17 16:10:24;63.00
2025-06-17 16:10:29;64.00
2025-06-17 16:10:34;64.00
2025-06-17 16:10:39;64.00
2025-06-17 16:10:44;64.00
2025-06-17 16:10:50;64.00
2025-06-17 16:10:55;64.00
2025-06-17 16:11:00;65.00
2025-06-17 16:11:05;65.00
2025-06-17 16:11:10;65.00
2025-06-17 16:11:15;65.00
2025-06-17 16:11:20;65.00
2025-06-17 16:11:25;65.00
2025-06-17 16:11:30;65.00
2025-06-17 16:11:35;65.00
2025-06-17 16:11:40;65.00
2025-06-17 16:11:46;65.00
2025-06-17 16:11:51;65.00
2025-06-17 16:11:56;65.00
2025-06-17 16:12:01;65.00
2025-06-17 16:12:06;66.00
2025-06-17 16:12:11;66.00
2025-06-17 16:12:16;66.00
2025-06-17 16:12:21;66.00
2025-06-17 16:12:26;66.00
2025-06-17 16:12:31;66.00
2025-06-17 16:12:37;71.00
2025-06-17 16:12:42;77.00
2025-06-17 16:12:47;83.00
2025-06-17 16:12:52;88.00
2025-06-17 16:12:57;91.00
2025-06-17 16:13:02;91.00
2025-06-17 16:13:07;91.00
2025-06-17 16:13:12;87.00
2025-06-17 16:13:22;82.00
2025-06-17 16:13:27;75.00
2025-06-17 16:13:33;72.00
2025-06-17 16:13:38;71.00
2025-06-17 16:13:43;70.00
2025-06-17 16:13:48;69.00
2025-06-17 16:13:53;68.00
2025-06-17 16:13:58;67.00
2025-06-17 16:14:03;67.00
2025-06-17 16:14:08;67.00
2025-06-17 16:14:13;66.00
2025-06-17 16:14:19;66.00
2025-06-17 16:14:24;66.00
2025-06-17 16:14:29;66.00
2025-06-17 16:14:34;66.00
2025-06-17 16:14:39;66.00
2025-06-17 16:14:44;66.00
2025-06-17 16:14:49;66.00
2025-06-17 16:14:54;66.00
2025-06-17 16:14:59;66.00
2025-06-17 16:15:04;66.00
2025-06-17 16:15:09;66.00
2025-06-17 16:15:15;66.00
2025-06-17 16:15:20;66.00
2025-06-17 16:15:25;66.00
2025-06-17 16:15:30;66.00
2025-06-17 16:15:35;67.00
2025-06-17 16:15:40;67.00
2025-06-17 16:15:45;67.00
2025-06-17 16:15:50;67.00
2025-06-17 16:15:55;67.00
2025-06-17 16:16:00;67.00
2025-06-17 16:16:06;67.00
2025-06-17 16:16:11;67.00
2025-06-17 16:16:16;68.00
2025-06-17 16:16:21;68.00
2025-06-17 16:16:26;68.00
2025-06-17 16:16:31;68.00
2025-06-17 16:16:36;68.00
2025-06-17 16:16:41;68.00
2025-06-17 16:16:46;68.00
2025-06-17 16:16:51;68.00
2025-06-17 16:16:56;68.00
2025-06-17 16:17:02;68.00
2025-06-17 16:17:07;68.00
2025-06-17 16:17:12;68.00
2025-06-17 16:17:17;68.00
2025-06-17 16:17:22;69.00
2025-06-17 16:17:27;69.00
2025-06-17 16:17:32;69.00
2025-06-17 16:17:37;69.00
2025-06-17 16:17:42;69.00
2025-06-17 16:17:47;69.00
2025-06-17 16:17:53;69.00
2025-06-17 16:17:58;69.00
2025-06-17 16:18:03;69.00
2025-06-17 16:18:13;70.00
2025-06-17 16:18:18;70.00
2025-06-17 16:18:23;70.00
2025-06-17 16:18:28;72.00
2025-06-17 16:18:33;80.00
2025-06-17 16:18:38;88.00
2025-06-17 16:18:43;92.00
2025-06-17 16:18:49;94.00
2025-06-17 16:18:54;96.00
2025-06-17 16:18:59;98.00
2025-06-17 16:19:04;98.00
2025-06-17 16:19:09;98.00
2025-06-17 16:19:14;98.00
2025-06-17 16:19:19;98.00
2025-06-17 16:19:24;98.00
2025-06-17 16:19:29;98.00
2025-06-17 16:19:34;98.00
2025-06-17 16:19:40;98.00
2025-06-17 16:19:45;98.00
2025-06-17 16:19:50;98.00
2025-06-17 16:19:55;98.00
2025-06-17 16:20:00;98.00
2025-06-17 16:20:05;98.00
2025-06-17 16:20:10;94.00
2025-06-17 16:20:15;92.00
2025-06-17 16:20:20;90.00
2025-06-17 16:20:25;87.00
2025-06-17 16:20:30;85.00
2025-06-17 16:20:36;82.00
2025-06-17 16:20:41;79.00
2025-06-17 16:20:46;77.00
2025-06-17 16:20:51;76.00
2025-06-17 16:20:56;75.00
2025-06-17 16:21:01;73.00
2025-06-17 16:21:06;72.00
2025-06-17 16:21:11;72.00
2025-06-17 16:21:16;71.00
2025-06-17 16:21:21;71.00
2025-06-17 16:21:27;70.00
2025-06-17 16:21:32;70.00
2025-06-17 16:21:37;70.00
2025-06-17 16:21:42;69.00
2025-06-17 16:21:47;69.00
2025-06-17 16:21:52;69.00
2025-06-17 16:21:57;69.00
2025-06-17 16:22:02;68.00
2025-06-17 16:22:07;68.00
2025-06-17 16:22:12;68.00
2025-06-17 16:22:17;68.00
2025-06-17 16:22:23;68.00
2025-06-17 16:22:28;68.00
2025-06-17 16:22:33;68.00
2025-06-17 16:22:38;68.00
2025-06-17 16:22:43;68.00
2025-06-17 16:22:48;68.00
2025-06-17 16:22:53;68.00
2025-06-17 16:22:58;68.00
2025-06-17 16:23:03;68.00
2025-06-17 16:23:08;68.00
2025-06-17 16:23:14;68.00
2025-06-17 16:23:19;68.00
2025-06-17 16:23:24;68.00
2025-06-17 16:23:29;68.00
2025-06-17 16:23:34;68.00
2025-06-17 16:23:39;68.00
2025-06-17 16:23:44;68.00
