2025/03/30 20:00;Proteção ativa
2025/03/30 20:00;Proteção inativa
2025-06-16 21:48:18;54
2025-06-17 15:54:38;135
2025-06-17 15:54:43;172
2025-06-17 15:54:48;176
2025-06-17 15:54:53;176
2025-06-17 15:54:58;176
2025-06-17 15:55:03;176
2025-06-17 15:55:08;176
2025-06-17 15:55:13;171
2025-06-17 15:55:18;165
2025-06-17 15:55:23;162
2025-06-17 15:55:28;154
2025-06-17 15:55:34;149
2025-06-17 15:55:39;144
2025-06-17 15:55:44;138
2025-06-17 15:55:49;135
2025-06-17 15:55:54;131
2025-06-17 15:55:59;129
2025-06-17 15:56:04;127
2025-06-17 15:56:09;126
2025-06-17 15:56:14;126
2025-06-17 15:56:19;124
2025-06-17 15:56:25;124
2025-06-17 15:56:30;122
2025-06-17 15:56:35;122
2025-06-17 15:56:40;122
2025-06-17 15:56:45;122
2025-06-17 15:56:50;122
2025-06-17 15:56:55;122
2025-06-17 15:57:00;120
2025-06-17 15:57:05;120
2025-06-17 15:57:10;120
2025-06-17 15:57:15;120
2025-06-17 15:57:21;120
2025-06-17 15:57:26;120
2025-06-17 15:57:31;120
2025-06-17 15:57:36;118
2025-06-17 15:57:41;118
2025-06-17 15:57:46;118
2025-06-17 15:57:51;118
2025-06-17 15:57:56;118
2025-06-17 15:58:01;118
2025-06-17 15:58:06;118
2025-06-17 15:58:12;118
2025-06-17 15:58:17;120
2025-06-17 15:58:22;120
2025-06-17 15:58:27;120
2025-06-17 15:58:32;120
2025-06-17 15:58:37;120
2025-06-17 15:58:42;120
2025-06-17 15:58:47;120
2025-06-17 15:58:52;120
2025-06-17 15:58:57;120
2025-06-17 15:59:02;120
2025-06-17 15:59:08;120
2025-06-17 15:59:13;120
2025-06-17 15:59:18;120
2025-06-17 15:59:23;120
2025-06-17 15:59:28;120
2025-06-17 15:59:33;120
2025-06-17 15:59:38;120
2025-06-17 15:59:43;120
2025-06-17 15:59:48;120
2025-06-17 15:59:53;122
2025-06-17 15:59:59;122
2025-06-17 16:00:04;122
2025-06-17 16:00:09;122
2025-06-17 16:00:14;122
2025-06-17 16:00:19;122
2025-06-17 16:00:24;122
2025-06-17 16:00:29;122
2025-06-17 16:00:34;122
2025-06-17 16:00:39;122
2025-06-17 16:00:44;122
2025-06-17 16:00:49;122
2025-06-17 16:00:55;122
2025-06-17 16:01:00;122
2025-06-17 16:01:05;122
2025-06-17 16:01:10;122
2025-06-17 16:01:15;122
2025-06-17 16:01:20;122
2025-06-17 16:01:25;122
2025-06-17 16:01:30;122
2025-06-17 16:01:35;122
2025-06-17 16:01:40;122
2025-06-17 16:01:46;122
2025-06-17 16:01:51;122
2025-06-17 16:01:56;122
2025-06-17 16:02:01;122
2025-06-17 16:02:06;122
2025-06-17 16:02:11;122
2025-06-17 16:02:16;122
2025-06-17 16:02:21;122
2025-06-17 16:02:26;122
2025-06-17 16:02:31;122
2025-06-17 16:02:37;122
2025-06-17 16:02:42;122
2025-06-17 16:02:47;122
2025-06-17 16:02:52;122
2025-06-17 16:02:57;122
2025-06-17 16:03:02;122
2025-06-17 16:03:07;122
2025-06-17 16:03:12;122
2025-06-17 16:03:17;122
2025-06-17 16:03:22;122
2025-06-17 16:03:27;122
2025-06-17 16:03:33;122
2025-06-17 16:03:38;122
2025-06-17 16:03:43;122
2025-06-17 16:03:48;122
2025-06-17 16:03:53;122
2025-06-17 16:03:58;122
2025-06-17 16:04:03;122
2025-06-17 16:04:08;122
2025-06-17 16:04:13;122
2025-06-17 16:04:18;122
2025-06-17 16:04:58;122
2025-06-17 16:05:03;122
2025-06-17 16:05:08;122
2025-06-17 16:05:13;122
2025-06-17 16:05:18;129
2025-06-17 16:05:23;138
2025-06-17 16:05:28;144
2025-06-17 16:05:34;149
2025-06-17 16:05:39;156
2025-06-17 16:05:44;158
2025-06-17 16:05:49;160
2025-06-17 16:05:54;162
2025-06-17 16:05:59;162
2025-06-17 16:06:04;163
2025-06-17 16:06:09;163
2025-06-17 16:06:14;163
2025-06-17 16:06:19;163
2025-06-17 16:06:25;165
2025-06-17 16:06:30;163
2025-06-17 16:06:35;163
2025-06-17 16:06:40;162
2025-06-17 16:06:45;160
2025-06-17 16:06:50;156
2025-06-17 16:06:55;154
2025-06-17 16:07:00;156
2025-06-17 16:07:05;162
2025-06-17 16:07:10;162
2025-06-17 16:07:16;158
2025-06-17 16:07:21;158
2025-06-17 16:07:26;158
2025-06-17 16:07:31;156
2025-06-17 16:07:36;151
2025-06-17 16:07:41;149
2025-06-17 16:07:46;149
2025-06-17 16:07:51;156
2025-06-17 16:07:56;154
2025-06-17 16:08:01;145
2025-06-17 16:08:06;140
2025-06-17 16:08:12;135
2025-06-17 16:08:17;127
2025-06-17 16:08:22;126
2025-06-17 16:08:27;124
2025-06-17 16:08:32;120
2025-06-17 16:08:37;120
2025-06-17 16:08:42;118
2025-06-17 16:08:47;117
2025-06-17 16:08:52;115
2025-06-17 16:08:57;115
